name	energy	contrast	homogenity	correlation	variance	entropy	pathology
patho_19.bmp	0.000921998701441361	77.89303221288537	0.14267612827022003	0.00021065819578401125	4705.4489243204525	7.263594262156816	1
patho_25.bmp	0.0007854822901696047	49.63909853249518	0.17480475052037028	0.00027158684644138854	3663.0647875718882	7.41392187554687	1
patho_24.bmp	0.0016677441396311056	23.50942958008164	0.23641412921284832	0.00042283499791774873	2354.4324958073166	6.715522987170861	1
patho_18.bmp	0.0011173460972492483	52.20159037180303	0.17119202992503207	0.00033633023403511944	2971.375766407258	7.040019195812267	1
patho_20.bmp	0.0013128213477551964	69.34062980030703	0.1530250228630069	0.00013948414517966418	7114.113023733862	6.8455999151513796	1
patho_21.bmp	0.0008108866203707639	99.52740524781353	0.13698038814180694	0.00028708013745368726	3439.3262790967456	7.318393661286771	1
patho_23.bmp	0.002685296237094344	16.83662555931458	0.2791011934736429	0.001237992176999522	805.7218814381425	6.334873112935083	1
patho_22.bmp	0.0011516230968112613	86.24542372881366	0.12686131896867725	0.00025616710124466886	3855.674058587867	6.969033879829792	1
patho_3.bmp	0.000612860769324804	163.93025833815335	0.10127145660690769	0.00037271803796350405	2595.5194993118907	7.6758727046654345	1
patho_2.bmp	0.0003291602354033393	375.61714612852796	0.06508644518920677	0.00013910839774233027	7004.423224266927	8.266531074214596	1
patho_1.bmp	0.0003021511228658664	2777.2788440567056	0.08062008968224804	0.00013511015859746494	5592.377219686626	8.540492112739503	1
patho_5.bmp	0.0007185968155930738	219.670870113494	0.09643104786331735	0.0001280739777706119	7757.9406305302045	7.367859939649219	1
patho_4.bmp	0.0007075023741690408	250.26495726495793	0.09064831656874572	0.00014722395326859498	6711.425798427532	7.377396576565469	1
patho_6.bmp	0.0006150121630506245	113.196884615384	0.11786160780950872	0.0005200000325651962	1863.194389859944	7.728303273563612	1
patho_7.bmp	0.0008823454266550855	72.36771552196275	0.14714983371622542	0.0007564252682097437	1279.635253021259	7.388332831453275	1
patho_9.bmp	0.00066661790902763	89.61348238482358	0.1441527059272046	0.0002445288768549024	4075.2438493917666	7.6053058092082475	1
patho_8.bmp	0.007872833056964026	8609.254674922639	0.14046069006928896	5.285631263227601e-05	11925.06292227233	7.615002405953579	1
patho_13.bmp	0.0010583902845805095	65.58142414860703	0.1534544645804879	0.00011731394670941512	8499.405364289058	7.144610881688442	1
patho_12.bmp	0.0010453940941621185	56.516561059908156	0.15830200538481873	0.00028078630164524767	3560.915842542194	7.118199326521157	1
patho_10.bmp	0.001018569998888024	99.92838874680277	0.1476938030191956	0.00025257301323917605	3945.5134750064053	7.143231518098324	1
patho_11.bmp	0.0007329289566588583	54.19403521379811	0.16369732194816422	0.000363361302012157	2743.196623151477	7.48333748128805	1
patho_15.bmp	0.0012763462570940152	56.15426497277656	0.1718708484455402	0.0002790897477447254	3581.668192819195	6.894244925360969	1
patho_14.bmp	0.001033707667471639	55.4859437751002	0.15923531407355251	0.00032136597608488506	3120.4512364598304	7.116777941206649	1
patho_16.bmp	0.0008831863312602184	71.20575161637916	0.14824534864173633	0.00013946307283900833	7132.859643934913	7.35909089085578	1
patho_17.bmp	0.001072289156626506	54.032048192771015	0.16294580626205243	0.0006242933338189742	1585.1705254922829	7.094324940405213	1
norma_19.bmp	0.001231290688809789	97.86065573770462	0.1288267327978175	0.00014752797063946442	6766.125726684353	6.849398060802669	0
norma_25.bmp	0.0018231922398589068	68.64722222222227	0.1644427951729299	0.000181268950807974	5502.060835216239	6.554344629264884	0
norma_24.bmp	0.002232462963236869	37.69045709703297	0.17999536234573782	0.000308914286292534	3211.4601816526574	6.329705319233447	0
norma_18.bmp	0.0024676023277421877	43.708391608391594	0.18130199106927047	0.00035659016758416616	2790.113080337809	6.2313022188661975	0
norma_20.bmp	0.0012645956336589878	61.75227524972256	0.14726520010966596	0.00019323495703769679	5120.449767147777	6.905219731200998	0
norma_21.bmp	0.001968625992063492	44.551711309523796	0.18460678853106588	0.00024641213258741555	4045.12418163939	6.507766139007258	0
norma_23.bmp	0.0007218654426993101	105.95679012345691	0.12358183523388543	0.0001248015569504224	7949.31393338768	7.451844615629828	0
norma_22.bmp	0.0012415834648487698	83.08227156898464	0.14125519429875089	0.00013354993946683923	7497.71414278673	6.89792094473325	0
norma_3.bmp	0.0013170256640853467	1824.0595886267376	0.14088447330148135	0.0002635709960778468	1519.059601620877	6.939084075125844	0
norma_2.bmp	0.0008843861658005293	338.1015459882575	0.14025500236180025	0.0009868802563387528	805.6462490906438	7.35303444003645	0
norma_1.bmp	0.0009021477102315849	199.80199710944646	0.10622729982746369	0.0010552329052682847	841.600950382101	7.258270307935594	0
norma_5.bmp	0.0011900456771806562	43.49125763640187	0.18725362561454004	0.000990528559946296	995.8115179163628	7.008113816962431	0
norma_4.bmp	0.0018722855533646206	810.3607687614417	0.17387821893021274	0.0005708744138458338	666.0863681455904	6.563025378894004	0
norma_6.bmp	0.0013384793110691033	482.5721014492752	0.1730100706425734	0.0009015149104938568	753.5351558311183	6.996518959879367	0
norma_7.bmp	0.0009150020392704552	198.30993441826587	0.11100672260838444	0.0010717406853136323	827.8449580193162	7.252631090880707	0
norma_9.bmp	0.001175735680755067	52.20797949046638	0.1635843544518278	0.0001494616328198434	6675.178575745555	7.001317932474717	0
norma_8.bmp	0.0012467675370732264	1265.0850038304436	0.14977680224518067	0.0003988691311368187	1125.0515770543607	6.941600029267459	0
norma_13.bmp	0.0010338762537927112	94.73573500967143	0.1266755557379597	0.00015055380855072864	6611.710533008273	7.092648542842713	0
norma_12.bmp	0.0018622589531680442	69.24303030303031	0.13531465258001657	0.00020136917998845257	4945.411793329139	6.479612264047675	0
norma_10.bmp	0.0024137259070294782	43.88020833333339	0.19476796514258565	0.00013219923407329368	7564.283793996598	6.213394572536046	0
norma_11.bmp	0.0007939258594341146	82.7463768115944	0.1392946165595657	0.00012055505006584703	8232.609820140198	7.361928297230775	0
norma_15.bmp	0.0008643462406380278	117.68334416287679	0.11579007598541811	0.00012174823148679706	8119.5112292845	7.287159219922801	0
norma_14.bmp	0.0008780549256739733	106.73428571428583	0.11621927941347361	0.00017890465457803817	5523.164729267999	7.275671346572454	0
norma_16.bmp	0.00149060731575024	50.58554572271401	0.1703667500923386	0.00016543441374662965	6009.588095661188	6.791244852709952	0
norma_17.bmp	0.0011220676505896475	57.67394957983199	0.16004277828588473	0.00012800219436567232	7765.594970069259	6.97278927649675	0
